09/08/2021/23/04/24,4,4,-9.81,3.4277,3.4291,3.4303,3.429,0,26.7,26.7,27,26.1,27.41,0.0,13.72
09/08/2021/23/04/34,4,4,-9.81,3.4275,3.4291,3.4303,3.4288,0,26.4,27,26.7,26.1,27.39,0.0,13.72
09/08/2021/23/04/44,4,4,-9.81,3.4275,3.4291,3.4303,3.4288,0,26.1,27,27,26.4,27.39,0.0,13.72
09/08/2021/23/04/54,4,4,-9.8,3.4274,3.4291,3.4302,3.4286,0,26.4,26.4,26.7,26.7,27.38,0.0,13.72
09/08/2021/23/05/04,4,4,-9.84,3.4274,3.4289,3.4302,3.4285,0,26.1,27,27,26.1,27.4,0.0,13.72
09/08/2021/23/05/14,4,4,-9.82,3.4273,3.4288,3.4302,3.4285,0,26.7,27,26.4,26.4,27.38,0.0,13.71
09/08/2021/23/05/24,4,4,-9.89,3.4271,3.4287,3.4301,3.4283,0,26.7,26.4,27,26.1,27.4,0.0,13.71
09/08/2021/23/05/34,4,4,-9.93,3.4271,3.4286,3.4301,3.4282,0,26.1,26.4,26.4,26.4,27.42,0.0,13.71
09/08/2021/23/05/44,4,4,-9.85,3.427,3.4285,3.4301,3.428,0,26.1,26.4,26.7,26.4,27.38,0.0,13.71
09/08/2021/23/05/54,4,4,-9.9,3.427,3.4284,3.4301,3.4279,0,26.1,27,27,26.4,27.4,0.0,13.71
09/08/2021/23/06/04,4,4,-9.94,3.427,3.4283,3.43,3.4278,0,26.4,27,26.4,26.7,27.42,0.0,13.71
09/08/2021/23/06/14,4,4,-9.86,3.4269,3.4283,3.4298,3.4278,0,26.1,26.4,27,26.4,27.37,0.0,13.71
09/08/2021/23/06/24,4,4,-9.82,3.4268,3.4283,3.4297,3.4276,0,26.1,27,27,26.4,27.34,0.0,13.71
09/08/2021/23/06/34,4,4,-9.89,3.4266,3.4283,3.4297,3.4274,0,26.7,26.7,27,26.1,27.36,0.0,13.71
09/08/2021/23/06/44,4,4,-9.79,3.4266,3.4281,3.4296,3.4272,0,26.4,27,26.7,26.1,27.31,0.0,13.71
09/08/2021/23/06/54,4,4,-9.94,3.4266,3.428,3.4295,3.4271,0,26.7,26.7,27,26.7,27.39,0.0,13.71
09/08/2021/23/07/04,4,4,-9.84,3.4265,3.4278,3.4294,3.4271,0,26.1,26.7,27,26.7,27.33,0.0,13.71
09/08/2021/23/07/14,4,4,-9.81,3.4264,3.4278,3.4293,3.427,0,26.1,27,27,26.1,27.31,0.0,13.71
09/08/2021/23/07/24,4,4,-9.86,3.4263,3.4277,3.4291,3.4269,0,26.7,26.4,26.4,26.4,27.33,0.0,13.71
